created_at,screen_name,text
2019-03-25 12:16:10,IanCallaway352,"Saturday 5.15am toddler wide awake ""play mummy, play daddy"", Sunday 5.00am wide awake toddler ""breakfast, breakfast!"". Monday 7.10am toddler still sound asleep Is he trying to break us!?!?"
2019-03-25 20:14:18,sagarsamy,"b""RT @TayyabMemon: Hey guys, did you watch @sagarsamy's #travelog of #ATripToBalochistan. If not, then watch it now. You'll simply fall in lo\xe2\x80\xa6"""
2019-03-25 19:43:11,sagarsamy,b'@Noumaan22 @WhereIsDonut \xd8\xa8\xd8\xa7\xd8\xa8\xd8\xa7 \xd8\xac\xdb\x8c \xd8\xa8\xd8\xa7\xd9\x84\xda\xa9\xd9\x84 \xd8\xb5\xd8\xad\xdb\x8c\xd8\xad \xda\xa9\xdb\x81\xd8\xaa\xdb\x92 \xdb\x81\xdb\x8c\xda\xba...'
2019-03-25 19:41:56,sagarsamy,b'RT @Noumaan22: \xd8\xa8\xd8\xa7\xd8\xa8\xd8\xa7 \xd8\xac\xdb\x8c \xda\xa9\xdb\x81\xd8\xaa\xdb\x92 \xdb\x81\xdb\x8c\xda\xba \xe2\x80\x99\xe2\x80\x99\xd9\xbe\xd8\xaa\xd8\xb1! \xd8\xaf\xd8\xb1\xd8\xaf \xd9\x88\xdb\x81 \xdb\x81\xd9\x88\xd8\xaa\xd8\xa7 \xdb\x81\xdb\x92 \xd8\xac\xd9\x88 \xdb\x81\xd9\x85\xdb\x8c\xda\xba \xd8\xaf\xd9\x88\xd8\xb3\xd8\xb1\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd8\xaa\xda\xa9\xd9\x84\xdb\x8c\xd9\x81 \xd9\x85\xdb\x8c\xda\xba \xd8\xaf\xdb\x8c\xda\xa9\xda\xbe \xda\xa9\xd8\xb1 \xdb\x81\xd9\x88\xd8\x8c \xd9\x88\xd8\xb1\xd9\x86\xdb\x81 \xd8\xa7\xd9\xbe\xd9\x86\xd8\xa7 \xd8\xaf\xd8\xb1\xd8\xaf \xd8\xaa\xd9\x88 \xd8\xac\xd8\xa7\xd9\x86\xd9\x88\xd8\xb1\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd8\xa8\xda\xbe\xdb\x8c \xd9\x85\xd8\xad\xd8\xb3\xd9\x88\xd8\xb3 \xdb\x81\xd9\x88\xd8\xaa\xd8\xa7 \xdb\x81\xdb\x92\xe2\x80\xa6'
2019-03-25 19:18:51,sagarsamy,"b'@ChalNaNikal @TayyabMemon Thanks bro, you too \xe2\x99\xa5'"
2019-03-25 19:16:50,sagarsamy,b'@ChalNaNikal InnshahAllah jaldi \xf0\x9f\x98\x8a'
2019-03-25 19:16:38,sagarsamy,b'kya kahe gy aap @TayyabMemon \xf0\x9f\x99\x88 https://t.co/kYr0tBGnVx'
2019-03-25 19:15:01,sagarsamy,b'@ChalNaNikal Haha sure... Looking forward for your new look \xf0\x9f\x98\x89'
2019-03-25 18:56:49,sagarsamy,"b'@Mahnoorizhere @aleenarathore @TayyabMemon Mahnoor, ye aap naa hi bolein to acha he... #YKWIM \xf0\x9f\x98\x81\xf0\x9f\x98\x82'"
2019-03-25 18:53:49,sagarsamy,b'RT @ChalNaNikal: 2014.                          2018. https://t.co/i72RRK0Jjm'
2019-03-25 18:52:14,sagarsamy,b'@ChalNaNikal 2014 was love yarrr \xe2\x99\xa5'
2019-03-25 18:50:51,sagarsamy,b'50 hours ki #travel journey is not a JOKE!!! \n\nCC: @TayyabMemon'
2019-03-25 18:44:59,sagarsamy,b'RT @alishbahaha: You are the CEO of your life. Some people need to be hired and some need to be fired. \xe2\x9d\xa4'
2019-03-25 18:43:56,sagarsamy,b'RT @Anasstaciuss: Appreciation tweet for Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 https://t.co/x969uguN97'
2019-03-25 18:29:30,sagarsamy,b'RT @TayyabMemon: Hello Karachi I am back! Thanks Lahore for giving us good memories that we would cherish for lifetime \xe2\x9d\xa4 Thanks to all the\xe2\x80\xa6'
2019-03-25 18:19:45,sagarsamy,"b""After, \n#ATripToMithi\n#ATripToBalochistan\n#ATripToJamshoro\n\nIt's time for, \n#ATripToLahore \nwith our very own\xe2\x80\xa6 https://t.co/yVLZ06ujdi"""
2019-03-25 18:17:08,sagarsamy,b'RT @TayyabMemon: For more stay tuned to @sagarsamy https://t.co/DAOHK99NbU'
2019-03-25 18:17:01,sagarsamy,b'@TayyabMemon Sahib is so fast yarrrr \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n#ATripToLahore https://t.co/xjuyjoGCaR'
2019-03-25 18:14:22,sagarsamy,b'RT @TayyabMemon: Scenes 2 https://t.co/RF9zybk9Ry'
2019-03-25 18:14:19,sagarsamy,b'RT @TayyabMemon: Lahore ke scenes https://t.co/azqKicK1hD'
2019-03-25 17:46:17,sagarsamy,b'RT @ezfar_is: No its not Europe or Atlantic. Its Baltoro Glacier in #Gilgit - #Baltistan #Pakistan\n\n #PakistanTheLandOfDreams https://t.co/\xe2\x80\xa6'
2019-03-25 17:46:14,sagarsamy,"b'RT @moazzamectic: We have to stand guard over the development and maintenance of Islamic democracy, Islamic social justice and the equality\xe2\x80\xa6'"
2019-03-25 17:46:10,sagarsamy,"b""RT @MominaBasit1: Alhamdulillah! Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 has finally discovered Asia's largest #oilandgas fields under Karachi sea. \n\nKuwait downed  to\xe2\x80\xa6"""
2019-03-25 17:45:43,sagarsamy,"b""RT @SirfSaadia: Alhamdulillah! Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 has finally discovered Asia's largest #oilandgas fields under Karachi sea. \n\nKuwait downed  to 2\xe2\x80\xa6"""
2019-03-25 17:35:20,sagarsamy,b'@aleenarathore @TayyabMemon Same here :)'
2019-03-25 17:35:08,sagarsamy,b'RT @aleenarathore: @sagarsamy @TayyabMemon It was amazing meeting you guys. \xe2\x9c\xa8\xe2\x99\xa5'
2019-03-25 17:17:01,sagarsamy,"b'Safely reached to the city of lights, after the sweet, shortest, n hectic trip of Lahore. \nThanks Lahori friends fo\xe2\x80\xa6 https://t.co/OTvujvjG0w'"
2019-03-25 17:10:33,sagarsamy,"b'RT @aleenarathore: The ""LAAA\'S SELFIE SESSION""\n\nCAN\'T REALLY GET OVER THESE MEMOERIES! \xe2\x9c\xa8\n\nA fine Lahore and Karachi Meetup. \xf0\x9f\x98\x8d\xe2\x99\xa5\nMuch love, N\xe2\x80\xa6'"
2019-03-25 09:00:09,sagarsamy,"b""They are happy because they invested at the right n it didn't go waste \n#ThankYouSupremeCourt"""
2019-03-25 09:00:08,sagarsamy,"b'It takes time for the better results, but in the end happiness on the faces is constant. \n#ThankYouSupremeCourt'"
2019-03-25 09:00:07,sagarsamy,"b'People got what they wanted to get! \nYes, they got their houses back n now they can officially n legally start thei\xe2\x80\xa6 https://t.co/TVDv8pPmKi'"
2019-03-25 09:00:06,sagarsamy,b'Check out the entrance of Bahria Town Karachi. Now residents can happily n legally live into BTK.\xe2\x80\xa6 https://t.co/haOXX7AqHT'
2019-03-25 20:14:19,sagarsamy,"b'RT @mubashirmahmood: Supreme Court of Pakistan in its decision made it clear that upon default of payment of the required amount, the anti-\xe2\x80\xa6'"
2019-03-25 19:43:12,sagarsamy,"b'RT @mubashirmahmood: Bahria Town Barrister @SyedAliZafar1 stated that with this settlement, a beautiful project has been saved, while the r\xe2\x80\xa6'"
2019-03-25 19:41:57,sagarsamy,"b'RT @Noumaan22: World-class school, college and International University are part of Bahria Town Karachi master plan.\n\n#ThankYouSupremeCourt'"
2019-03-25 19:18:52,sagarsamy,b'RT @Noumaan22: Bahria Town Karachi also contracted to build International standard hospital\n#ThankYouSupremeCourt'
2019-03-25 19:16:51,sagarsamy,b'RT @TayyabMemon: Our honourable court never disappoints us\n\n#ThankYouSupremeCourt'
2019-03-25 19:16:39,sagarsamy,b'RT @sanna_60_: One right decision have bought back many hopes and smiles.\n#ThankYouSupremeCourt https://t.co/wEPma5MrAD'
2019-03-25 19:15:02,sagarsamy,b'RT @LePathaan: A good decision for the investors who had their money involved.\n\n#ThankYouSupremeCourt'
2019-03-25 18:56:50,sagarsamy,b'RT @heer_mano: Bahria Town requests SC to make payments to Sindh govt as court tells NAB to refrain from initiating probe against realtor.\xe2\x80\xa6'
2019-03-25 18:53:50,sagarsamy,b'RT @heer_mano: : The Supreme Court (SC) on Thursday ordered the National Accountability Bureau (NAB) to seek its permission before filing a\xe2\x80\xa6'
2019-03-25 18:52:15,sagarsamy,"b'RT @heer_mano: The court had taken up implementation of its May 4, 2018 judgement in the case which held that the land grant to the MDA by\xe2\x80\xa6'"
2019-03-25 18:50:52,sagarsamy,"b'RT @heer_mano: The land was granted to the MDA for launching an incremental housing sch\xc2\xademe, but instead of doing so, the authority swapped\xe2\x80\xa6'"
2019-03-25 18:44:60,sagarsamy,b'RT @W11karachi: Supreme Court reserved a great decision for the stakeholders of Bahria Town by accepting settlement amount of 460 billion w\xe2\x80\xa6'
2019-03-25 18:43:57,sagarsamy,b'RT @KanzaSohail98: Ab logon Ka SC k insaaf pe yaqeen dobara bahaal hoga. \n\n#ThankYouSupremeCourt'
2019-03-25 18:29:31,sagarsamy,b'RT @hsohu: Bahria Town to pay Rs25bn as down-payment by August and from Sept it will pay monthly installments of Rs2.25bn for next three ye\xe2\x80\xa6'
2019-03-25 18:19:46,sagarsamy,"b'RT @hsohu: Bahria Town Karachi will have to pay the entire amount within seven years, said the top court in its ruling, ordering the compan\xe2\x80\xa6'"
2019-03-25 18:17:09,sagarsamy,"b'RT @hsohu: From September onward, it will have to pay monthly instalments of Rs2.25bn for the next three years.\n\n#ThankYouSupremeCourt http\xe2\x80\xa6'"
2019-03-25 18:17:02,sagarsamy,b'RT @Noumaan22: International theme park is another attraction in Bahria Tow Karachi \n#ThankYouSupremeCourt'
2019-03-25 18:14:23,sagarsamy,b'RT @sanna_60_: The excitement and enthusiasm shows they are truly happy \n#ThankYouSupremeCourt'
2019-03-25 18:14:20,sagarsamy,b'RT @FitAndFeminist: This is great news for labour #ThanKYouSupremeCourt'
2019-03-25 17:46:18,sagarsamy,b'RT @ChalNaNikal: Happiness is priceless.\n#ThanKYouSupremeCourt https://t.co/KLttQsPjFo'
2019-03-25 20:14:19,sagarsamy,b'RT @heer_mano: The businessmen said that the decision would resume construction activities worth trillion of rupees and directly improve th\xe2\x80\xa6'
2019-03-25 19:43:12,sagarsamy,b'RT @aleenarathore: Bahria town is working to meet the international standards for the construction of their houses. #ThankYouSupremeCourt'
2019-03-25 19:41:57,sagarsamy,b'@heer_mano After all it has brought happiness on the faces \n#ThankYouSupremeCourt'
2019-03-25 19:18:52,sagarsamy,b'RT @heer_mano: True\n#ThankYouSupremeCourt https://t.co/SQVwNoWjaP'
2019-03-25 19:16:51,sagarsamy,"b'RT @amnajabeen11: The court made it clear that upon default of payment of the required amount, the anti-graft body may proceed against the\xe2\x80\xa6'"
2019-03-25 19:16:39,sagarsamy,"b'RT @amnajabeen11: Construction activities, whether small or big, support economic growth in the country.\n#ThankYouSupremeCourt'"
2019-03-25 19:15:02,sagarsamy,b'Celebrations are being done with full of zeal and enthusiasm\n#ThankYouSupremeCourt'
2019-03-25 18:56:50,sagarsamy,b'It has brought smile on the faces of people \n#ThankYouSupremeCourt'
2019-03-25 18:53:50,sagarsamy,"b""Everybody is appreciating CJP's decision \n#ThankYouSupremeCourt"""
2019-03-25 18:52:15,sagarsamy,"b'RT @W11karachi: This Thursday was a quite blessed day for the people of Bahria Town Finally, the issue of Bahria Town has been resolved #Th\xe2\x80\xa6'"
2019-03-25 18:50:52,sagarsamy,b'RT @mubashirmahmood: \xd9\x85\xd9\x86\xd8\xb5\xd9\x88\xd8\xa8\xdb\x92 \xda\xa9\xdb\x92 \xd8\xba\xdb\x8c\xd8\xb1 \xdb\x8c\xd9\x82\xdb\x8c\xd9\x86\xdb\x8c \xd9\x85\xd8\xb3\xd8\xaa\xd9\x82\xd8\xa8\xd9\x84 \xd8\xb3\xdb\x92 \xd9\x85\xd8\xaa\xd8\xb9\xd9\x84\xd9\x82 \xd8\xae\xd8\xaf\xd8\xb4\xd8\xa7\xd8\xaa \xda\xa9\xdb\x8c \xd9\x88\xd8\xac\xdb\x81 \xd8\xb3\xdb\x92 \xd8\xb4\xd8\xaf\xdb\x8c\xd8\xaf \xd9\x85\xd8\xb4\xda\xa9\xd9\x84\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x88\xd8\xb1 \xd9\xbe\xd8\xb1\xdb\x8c\xd8\xb4\xd8\xa7\xd9\x86\xdb\x8c\xd9\x88\xda\xba \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xd9\x85\xd8\xb2\xd8\xaf\xd9\x88\xd8\xb1 \xd8\xb3\xd9\xbe\xd8\xb1\xdb\x8c\xd9\x85 \xda\xa9\xd9\x88\xd8\xb1\xd9\xb9 \xda\xa9\xdb\x92 \xd9\x81\xdb\x8c\xd8\xb5\xd9\x84\xdb\x92 \xda\xa9\xdb\x92 \xd8\xa8\xd8\xb9\xd8\xaf\xe2\x80\xa6'
2019-03-25 18:44:60,sagarsamy,b'RT @mubashirmahmood: \xd8\xa7\xd8\xa8 \xdb\x81\xd9\x85 \xd8\xa8\xda\xbe\xdb\x8c \xd8\xa7\xd9\xbe\xd9\x86\xdb\x92 \xd8\xa8\xda\x86\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd8\xa7\xda\x86\xda\xbe\xdb\x92 \xd8\xb3\xda\xa9\xd9\x88\xd9\x84\xd9\x88\xda\xba \xd9\x85\xdb\x8c\xda\xba \xd9\x84\xda\xa9\xda\xbe\xd8\xa7 \xd9\xbe\xda\x91\xda\xbe\xd8\xa7 \xd8\xb3\xda\xa9\xdb\x8c\xda\xba \xda\xaf\xdb\x92\xdb\x94 \xd9\x85\xd8\xb9\xdb\x8c\xd8\xa7\xd8\xb1 \xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c \xd8\xa8\xd9\x84\xd9\x86\xd8\xaf \xdb\x81\xd9\x88\xda\xaf\xd8\xa7\xdb\x94 \xdb\x81\xd9\x85 \xd9\x85\xd9\x84\xda\xa9 \xd8\xb1\xdb\x8c\xd8\xa7\xd8\xb6 \xd8\xb5\xd8\xa7\xd8\xad\xd8\xa8 \xda\xa9\xdb\x92 \xd8\xa7\xd9\x86\xd8\xaa\xdb\x81\xd8\xa7\xd8\xa6\xdb\x8c \xd9\x85\xd9\x85\xd9\x86\xd9\x88\xd9\x86 \xdb\x81\xdb\x8c\xda\xba\xe2\x80\xa6'
2019-03-25 18:43:57,sagarsamy,"b'@sanna_60_ Yessss, CJ of Pakistan \xe2\x99\xa5 \n#ThankYouSupremeCourt'"
2019-03-25 18:29:31,sagarsamy,b'RT @TayyabMemon: SC always gives the right decision at the right time\n\n#ThankYouSupremeCourt'
2019-03-25 18:19:46,sagarsamy,b'RT @TayyabMemon: The trust of investors in Pakistan is restored\n\n#ThankYouSupremeCourt'
2019-03-25 18:17:09,sagarsamy,b'RT @Noumaan22: \xd8\xa8\xd8\xad\xd8\xb1\xdb\x8c\xdb\x81 \xd9\xb9\xd8\xa7\xd8\xa4\xd9\x86 \xda\xa9\xd8\xb1\xd8\xa7\xda\x86\xdb\x8c \xd8\xb3\xdb\x92 \xd8\xac\xdb\x81\xd8\xa7\xda\xba \xd9\x85\xd8\xaa\xd9\x88\xd8\xb3\xd8\xb7 \xd8\xb7\xd8\xa8\xd9\x82\xdb\x92 \xda\xa9\xdb\x8c \xd8\xa7\xd9\x85\xdb\x8c\xd8\xaf\xdb\x8c\xda\xba \xdb\x81\xdb\x8c\xda\xba \xd8\xac\xd9\x86\xdb\x81\xd9\x88\xda\xba \xd9\x86\xdb\x92 \xd9\x88\xdb\x81\xd8\xa7\xda\xba \xd8\xb2\xd9\x85\xdb\x8c\xd9\x86 \xd9\x82\xd8\xb3\xd8\xb7\xd9\x88\xda\xba \xd9\xbe\xd8\xb1 \xd9\x84\xdb\x8c \xd9\x88\xdb\x81\xdb\x8c\xda\xba \xd8\xa8\xdb\x81\xd8\xaa \xd8\xb3\xdb\x92 \xd8\xaf\xd9\x88\xd8\xb3\xd8\xb1\xdb\x92 \xd8\xb7\xd8\xa8\xd9\x82\xd8\xa7\xd8\xaa \xd8\xa8\xda\xbe\xdb\x8c \xd8\xa8\xd8\xad\xd8\xb1\xdb\x8c\xdb\x81 \xd8\xb3\xdb\x92 \xd9\x85\xd9\x86\xd8\xb3\xd9\x84\xda\xa9\xe2\x80\xa6'
2019-03-25 18:17:02,sagarsamy,b'RT @heer_mano: \xdb\x94 \xdb\x81\xd9\x85 \xda\x86\xdb\x8c\xd9\x81 \xd8\xac\xd8\xb3\xd9\xb9\xd8\xb3 \xd8\xb5\xd8\xa7\xd8\xad\xd8\xa8 \xda\xa9\xdb\x92 \xd8\xb4\xda\xa9\xd8\xb1 \xda\xaf\xd8\xb2\xd8\xa7\xd8\xb1 \xdb\x81\xdb\x8c\xda\xba \xda\xa9\xdb\x81 \xd8\xa7\xd9\x86\xdb\x81\xd9\x88\xda\xba \xd9\x86\xdb\x92 \xdb\x81\xd9\x85\xdb\x8c\xda\xba \xd8\xa8\xda\xbe\xd9\x88\xda\xa9\xd8\xa7 \xd9\x85\xd8\xb1\xd9\x86\xdb\x92 \xd8\xb3\xdb\x92 \xd8\xa8\xda\x86\xd8\xa7 \xd9\x84\xdb\x8c\xd8\xa7\xdb\x94\xd8\xa7\xd8\xa8 \xdb\x81\xd9\x85 \xd8\xa8\xda\xbe\xdb\x8c \xd8\xa7\xd9\xbe\xd9\x86\xdb\x92 \xd8\xa8\xda\x86\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd8\xa7\xda\x86\xda\xbe\xdb\x92 \xd8\xb3\xda\xa9\xd9\x88\xd9\x84\xd9\x88\xda\xba \xd9\x85\xdb\x8c\xda\xba \xd9\x84\xda\xa9\xda\xbe\xd8\xa7 \xd9\xbe\xda\x91\xda\xbe\xd8\xa7 \xd8\xb3\xe2\x80\xa6'
2019-03-25 18:14:23,sagarsamy,"b'RT @TheOtherOz: People from different walk of life have invested in the project, Habib said. Investors were nervous, the construction work\xe2\x80\xa6'"
2019-03-25 18:14:20,sagarsamy,b'RT @W11karachi: Supreme Court of Pakistan has always played a concrete role in the devalopment of Pakistan. This time too Court was quite f\xe2\x80\xa6'
2019-03-25 17:46:18,sagarsamy,b'RT @sanna_60_: The happiness is back! \nThe lights are back!\nThe trust is restored!\n#ThankYouSupremeCourt'
2019-03-25 17:46:15,sagarsamy,b'RT @FitAndFeminist: Rs460 billion offer made by the management of bahria town as a settlement fot its super Highway project of land #Thanky\xe2\x80\xa6'
2019-03-25 17:46:11,sagarsamy,"b'@sanna_60_ Yes, justice has been served to the residents and workers of BTK\n#ThankYouSupremeCourt'"
2019-03-25 17:45:44,sagarsamy,"b""Look at her celebration after CJP's decision on BTK.\n#ThankYouSupremeCourt https://t.co/WmUFIY4JAI"""
2019-03-25 17:35:21,sagarsamy,b'RT @ChalNaNikal: Overseas Pakistanis are also happy with the decision.\n#ThankYouSupremeCourt https://t.co/lFE8qYDbyx'
2019-03-25 17:35:09,sagarsamy,b'RT @sanna_60_: Chief Justice himself mentioned that he will protect the rights of third party and have proved it. He has bring back the smi\xe2\x80\xa6'
2019-03-25 17:17:02,sagarsamy,b'RT @ARYNEWSOFFICIAL: Director General Inter-Service Public Relations (ISPR) Major Gen Asif Ghafoor has ruled out the possibility a nuclear\xe2\x80\xa6'
2019-03-25 17:10:34,sagarsamy,"b""The residents and labours are so happy with CJP's decision. They believe it'll also bring a boost in the economy of\xe2\x80\xa6 https://t.co/A4FYJpQOQ3"""
2019-03-25 09:00:10,sagarsamy,"b""Justice has been served.  As CJP himself mentioned that he'll protect the rights of common people\xe2\x80\xa6 https://t.co/r4APAcCIkT"""
2019-03-25 20:14:19,sagarsamy,"b'@heer_mano Yessss, finally!! \n#ThankYouSupremeCourt'"
2019-03-25 19:43:12,sagarsamy,b'RT @heer_mano: Yes. Matter has been solved\n#ThankYouSupremeCourt https://t.co/pduz74KJzk'
2019-03-25 19:41:57,sagarsamy,"b""It's indeed a historic decision for all the supporters of BTK \n#ThankYouSupremeCourt"""
2019-03-25 19:18:52,sagarsamy,b'Now they can resume dreams for their new homes \n#ThankYouSupremeCourt'
2019-03-25 19:16:51,sagarsamy,"b'People are happy, celebrating and distributing sweets amongst crowd, after SC decision for BTK \n#ThankYouSupremeCourt'"
2019-03-25 19:16:39,sagarsamy,"b'After justice, labours have gotten new hope for life \n#ThankYouSupremeCourt'"
2019-03-25 19:15:02,sagarsamy,"b'RT @Noumaan22: The greatest gift of life is friendship, and I have received it\n\n#MondayMotivation'"
2019-03-25 18:56:50,sagarsamy,"b'RT @cricketworldcup: \xf0\x9f\x97\x93 25 March 1992\n\xf0\x9f\x93\x8d Melbourne\n\xf0\x9f\x8f\x8f World Cup Final\n\n#OnThisDay in 1992, Pakistan won the World Cup! \xf0\x9f\x8f\x86 https://t.co/FPAes9YK\xe2\x80\xa6'"
2019-03-25 18:53:50,sagarsamy,b'RT @peaceforchange: Great memory.... https://t.co/SpKR24tuec'
2019-03-25 18:52:15,sagarsamy,b'@DesiMountaineer @JagoPakistan_ @DunyaNews Great Saad bhai \xe2\x99\xa5'
2019-03-25 18:50:52,sagarsamy,b'RT @DesiMountaineer: Thanks @JagoPakistan_ for hosting me @DunyaNews. Great meet and network with Rizwan &amp
2019-03-25 18:44:60,sagarsamy,b'RT @DesiMountaineer: Going live on @DunyaNews News in a short while \xf0\x9f\x98\x8e\xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\n\n#TV #interview #mountaineer https://t.co/u5X9x5CES2'
2019-03-25 18:43:57,sagarsamy,b'RT @TayyabMemon: That guy is saying he will get bloggers blacklisted? Lol it is an open challenge to him jo kaam hum karte hain wo hum kart\xe2\x80\xa6'
2019-03-25 18:29:31,sagarsamy,"b'RT @TheOtherOz: In other news, the biggest loser on Twitter, who is not getting any work, is bullying bloggers, who are getting work, for ""\xe2\x80\xa6'"
2019-03-25 14:28:20,sagarsamy,True #ThankYouSupremeCourt
2019-03-25 13:21:02,sagarsamy,All credits for Supreme Court. #ThankYouSupremeCourt
2019-03-25 11:30:22,sagarsamy,"Director General Inter-Service Public Relations (ISPR) Major Gen Asif Ghafoor has ruled out the possibility a nuclear war between Pakistan and India, saying Pakistan sees its nuclear weapons as more of deterrence tool to prevent actual wars. #ARYNews"
2019-03-25 13:21:47,sagarsamy,"Aqeel Karim Dhedhi, a businessman, said that it was “a very good decision” and provided relief to the thousands of the people who had invested around $2 trillion. #ThankYouSupremeCourt"
2019-03-25 12:22:32,sagarsamy,Yes. Matter has been solved #ThankYouSupremeCourt
2019-03-25 12:23:01,sagarsamy,Breathtaking view from Khaira Gali
2019-03-25 12:23:48,sagarsamy,"Pass toh hou jaunge, hopefully"
2019-03-25 12:24:12,sagarsamy,"The greatest gift of life is friendship, and I have received it"
2019-03-25 12:24:44,sagarsamy,"To my, it was the end of #CokeFest. I'm disgusted by the fact that a lot of girls and to my surprise some NGO girls were selling the tickets for 1500 to stags. Social media py feminism ka rouna rou rahi hain bus. On entry, there were 5 boys with 1 girl. It's not a family festival"
2019-03-25 12:25:14,sagarsamy,Great memory....
2019-03-25 09:32:21,sagarsamy,"25 March 1992 Melbourne World Cup Final #OnThisDay in 1992, Pakistan won the World Cup!"
2019-03-25 11:21:10,sagarsamy,Thanks @JagoPakistan_ for hosting me @DunyaNews. Great meet and network with Rizwan & Anadil.
2019-03-25 10:32:43,sagarsamy,Going live on @DunyaNews News in a short while #TV #interview #mountaineer
2019-03-25 11:22:02,sagarsamy,That guy is saying he will get bloggers blacklisted? Lol it is an open challenge to him jo kaam hum karte hain wo hum karte rahenge aur wo hamara 1 rupay ka bhi loss nahi karwa sakta 
2019-03-25 00:05:22,sagarsamy,"In other news, the biggest loser on Twitter, who is not getting any work, is bullying bloggers, who are getting work, for ""53LL1nG tH31R s0uL5"" and has blacklisted them from his imaginary digital agency."
2019-03-25 22:12:25,Caffeinefreak,b'@MollyJongFast @trollhuntress It probably does!'
2019-03-25 22:07:28,Caffeinefreak,b'@flyaway_k That\xe2\x80\x99s hilarious. It\xe2\x80\x99s so sad I\xe2\x80\x99m laughing at this memo. \xf0\x9f\xa4\xa3\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3 I can\xe2\x80\x99t even with them. \xf0\x9f\x98\x82'
2019-03-25 22:06:27,Caffeinefreak,b'RT @flyaway_k: Dear Tim whoever the fuck you are:\n\nPlease accept the #Resistance\xe2\x80\x99s open invitation to fuck off &amp
2019-03-25 22:05:45,Caffeinefreak,b'RT @pseudosudio: @michaelschweitz We are failing our children and aggrieved. This must change. Support your local Crisis Center.\nhttps://t.\xe2\x80\xa6'
2019-03-25 22:00:13,Caffeinefreak,b'@StevenBeschloss Lol. The trump campaign has as much leverage as a wet worm. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2019-03-25 19:02:13,Caffeinefreak,b'@PoxNewsCEO Ouch! \xf0\x9f\x99\x81'
2019-03-25 17:35:37,Caffeinefreak,b'@michaelschweitz Aww look at dose paws! \xf0\x9f\x92\x95\xf0\x9f\x90\xbe\xf0\x9f\x90\xbe'
2019-03-25 17:30:03,Caffeinefreak,b'@DanaScottLO @MSNBC Oohhh! Wowza! Now that\xe2\x80\x99s what I call extortion!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
2019-03-25 17:28:53,Caffeinefreak,b'@NewmannMichael @jhgurf Garage sale Ken and Barbie knock offs. \xf0\x9f\xa4\xae\xf0\x9f\xa5\xb4'
2019-03-25 16:50:22,Caffeinefreak,b'@EJDionne He did try to warn them. Why didn\xe2\x80\x99t they listen?\xf0\x9f\x9a\xa9\xf0\x9f\x9a\xa9\xf0\x9f\x9a\xa9'
2019-03-25 16:48:03,Caffeinefreak,b'@MalcolmNance But he loves to cook and he\xe2\x80\x99s got a whole 13 followers! Surely he\xe2\x80\x99s got some street cred!\xf0\x9f\x98\x82'
2019-03-25 16:32:54,Caffeinefreak,b'@jwheels74 I know what you mean. Truth!'
2019-03-25 16:31:59,Caffeinefreak,b'@PoxNewsCEO Wow that must have been scary! Any damage?'
2019-03-25 16:29:59,Caffeinefreak,b'@AC0040 @kristirice47 @jaketapper Or that the kids who survived are crisis actors or coached. Imagine how these kid\xe2\x80\xa6 https://t.co/MA1EAvoJ4y'
2019-03-25 16:28:32,Caffeinefreak,b'RT @JohnDelaney: My family and I are keeping the Marjory Stoneman Douglas survivors and Parkland families in our thoughts and prayers as mo\xe2\x80\xa6'
2019-03-25 16:27:51,Caffeinefreak,"b'RT @RichardRcvortex: William Barr\xe2\x80\x99s Son-In-Law Was Coincidentally Hired By Trump To Work On ""Legal Issues"" https://t.co/KHNwUzyYn4 via @dc_\xe2\x80\xa6'"
2019-03-25 16:23:11,Caffeinefreak,"b'RT @waltshaub: \xe2\x80\x9cI\xe2\x80\x98ve been fully exonerated by a report I won\xe2\x80\x99t let you see, but here\xe2\x80\x99s a short letter by a man I installed as AG because he\xe2\x80\xa6'"
2019-03-25 15:49:01,Caffeinefreak,b'@schnd @coleyworld @HBO We\xe2\x80\x99d all be in the streets picketing @HBO'
2019-03-25 15:12:39,Caffeinefreak,b'@DisabledResist Lolz! Boingo bongo in the house!\xf0\x9f\x98\x82'
